_id,date,devid,srcip,srcintfrole,poluuid,dstport,dstmac,tz,authserver,eventtime,sessionid,sentpkt,type,srccountry,duration,dsthwversion,dstosname,policyid,subtype,action,devname,dstip,masterdstmac,dstintf,trandisp,dstdevtype,srcintf,sentbyte,dstfamily,level,policytype,dsthwvendor,priority,vpntype,vd,dstintfrole,appcat,service,proto,srcport,logid,policyname,time,dstcountry,user,rcvdbyte,rcvdpkt,dstserver,nifi_datetime,crlevel,crscore,craction,msg,reason,method,logdesc,ui,sn,status,sentdelta,mastersrcmac,srcmac,srcserver,transip,transport,rcvddelta,srchwvendor,identifier,osname,app,srcname,srcswversion,unauthusersource,unauthuser,srcfamily,devtype,srchwversion,pdstport,psrcport,dstuser,dstswversion,dstunauthuser,dstunauthusersource,replysrcintf,srcuuid,dstuuid,applist,apprisk,incidentserialno,hostname,direction,url,appid,eventtype,vwlname,dstregion,dstcity,vwlid,vwlquality,dstinetsvc,dstreputation,utmaction,countapp,server,vpn,locip,role,useralt,dir,cookies,vpntunnel,remport,result,advpnsc,group,init,assignip,xauthuser,outintf,version,xauthgroup,locport,remip,exch,peer_notif,src_int,policy_id,epoch,dst_int,from,voip_proto,kind,profile,session_id,call_id,src_port,event_id,dst_port,to,scertcname,ip,interface,mac,dhcp_msg,lease,tunnelid,tunneltype,dst_host,scertissuer,espauth,esptransform,out_spi,in_spi
qUvLG58BimBA0eJ5B6G2,2026-06-30,FG100FTK23080008,172.30.16.37,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,,1782826764819001084,2389598648,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,61,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,54289,0000000013,Fiorucci-MAC,15:39:25,Reserved,,77,1,,2026-07-01T03:48:38,,,,,,,,,,,,6c:4b:90:b6:c4:23,6c:4b:90:b6:c4:23,0,,,,,,Windows,,ITPOME-WP136,10/11,kerberos,Manutenzione,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w0vLG58BimBA0eJ5LqG_,2026-06-30,FG100FTK23080008,172.30.16.8,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782826765001069084,2389565092,65,traffic,Reserved,416,,,81,forward,accept,Fiorucci-FG-01,52.110.16.192,,wan1,snat,,VALN80,10147,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,49837,0000000020,Navigazione_Fiorucci,15:39:25,Switzerland,ELISABETTA.TRIOLO,12817,55,,2026-07-01T03:48:48,,,,,,,,,,,4022,48:2a:e3:46:d8:e2,48:2a:e3:46:d8:e2,0,2.117.144.115,49837,438,,,Windows,,ITPOME-LT1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xEvLG58BimBA0eJ5LqG_,2026-06-30,FG100FTK23080008,172.30.19.79,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782826764958993764,2389605880,10,traffic,Reserved,126,,,81,forward,client-rst,Fiorucci-FG-01,52.110.19.226,,wan1,snat,,VLAN60,1059,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,61107,0000000013,Navigazione_Fiorucci,15:39:25,Italy,DENISE.VICARIO,9183,9,,2026-07-01T03:48:48,,,,,,,,,,,80,dc:fb:48:d4:87:a3,dc:fb:48:d4:87:a3,0,2.117.144.115,61107,9131,,,Windows,,ITPOME-LT1067,11,kerberos,Denise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3UvLG58BimBA0eJ5VaHf,2026-06-30,FG100FTK23080008,172.30.16.14,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782826765131517484,2389604904,2,traffic,Reserved,132,,,81,forward,accept,Fiorucci-FG-01,63.178.158.139,,wan1,snat,,VALN80,92,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,63891,0000000020,Navigazione_Fiorucci,15:39:25,Germany,LAURA.CARLINI,4479,17,,2026-07-01T03:48:58,,,,,,,,,,,92,f4:a8:0d:73:68:55,f4:a8:0d:73:68:55,0,2.117.144.115,63891,4479,,,Windows,,44377b1e-45f8-4622-baf0-a07e3e98c864,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3kvLG58BimBA0eJ5VaHf,2026-06-30,FG100FTK23080008,172.30.16.14,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782826765119006424,2389605876,23,traffic,Reserved,126,,,81,forward,server-rst,Fiorucci-FG-01,95.100.171.37,,wan1,snat,,VALN80,2071,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,63749,0000000013,Navigazione_Fiorucci,15:39:25,Italy,LAURA.CARLINI,34636,44,,2026-07-01T03:48:58,,,,,,,,,,,225,f4:a8:0d:73:68:55,f4:a8:0d:73:68:55,0,2.117.144.115,63749,276,,,Windows,,44377b1e-45f8-4622-baf0-a07e3e98c864,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEvLG58BimBA0eJ5fKLx,2026-06-30,FG100FTK23080008,172.30.19.7,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,49686,,+0200,FSSO-DC,1782826765138998184,2389120672,45,traffic,Reserved,3621,,,75,forward,timeout,Fiorucci-FG-01,172.16.70.30,,Mac,noop,,VLAN60,27710,,notice,policy,,189,,root,undefined,unscanned,tcp/49686,6,63468,0000000013,Fiorucci-MAC,15:39:25,Reserved,GIUSEPPE.PISANI,24582,40,,2026-07-01T03:49:08,,,,,,,,,,,,44:e5:17:97:81:91,44:e5:17:97:81:91,0,,,,,,Windows,,,11,,,,,,135,63460,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUvLG58BimBA0eJ5fKLx,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,50:f7:22:0f:4b:8f,+0200,,1782826765139005284,2389598616,2,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.22.11,50:f7:22:0f:4b:8f,VLAN100,noop,,Mac,146,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,53921,0000000013,MAC-Fiorucci,15:39:25,Reserved,,411,2,0,2026-07-01T03:49:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GkvLG58BimBA0eJ5pKIA,2026-06-30,FG100FTK23080008,172.16.70.46,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,1000,00:04:24:b0:16:29,+0200,FSSO-DC,1782827004728992724,2389653286,1,traffic,Reserved,5,,,77,forward,server-rst,Fiorucci-FG-01,172.30.0.116,00:04:24:b0:16:29,VLAN30,noop,,Mac,52,,notice,policy,,189,ipsecvpn,root,lan,unscanned,porta1000,6,49249,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM,40,1,0,2026-07-01T03:49:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLAN10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0vLG58BimBA0eJ5pKIA,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4b:4a,+0200,FSSO-DC,1782827004539004604,2389653602,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.9,00:80:f4:e5:4b:4a,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61579,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,282,6,0,2026-07-01T03:49:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEvLG58BimBA0eJ5y6IE,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:6a:88,+0200,FSSO-DC,1782827004509011544,2389653610,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.15,00:80:f4:e5:6a:88,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61587,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,282,6,0,2026-07-01T03:49:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUvLG58BimBA0eJ5y6IE,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:c7:41,+0200,,1782827004789002404,2389631714,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.64,00:08:32:5d:c7:41,VLAN10,noop,,Mac,112,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,52980,0000000013,MAC-Fiorucci,15:43:25,Reserved,,124,1,0,2026-07-01T03:49:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TkvLG58BimBA0eJ58qIW,2026-06-30,FG100FTK23080008,172.30.18.2,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,,1782827004798992224,2389631682,2,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VLAN40,134,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,63908,0000000013,Fiorucci-MAC,15:43:25,Reserved,,126,1,,2026-07-01T03:49:38,,,,,,,,,,,,6c:4b:90:b6:c4:37,6c:4b:90:b6:c4:37,0,,,,,,Windows,,ITPOME-WK162.fioruccifood.it,11,kerberos,cp_uscita,,Desktop,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T0vLG58BimBA0eJ58qIW,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:c7:41,+0200,,1782827004798997444,2389631690,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.64,00:08:32:5d:c7:41,VLAN10,noop,,Mac,112,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,42929,0000000013,MAC-Fiorucci,15:43:25,Reserved,,124,1,0,2026-07-01T03:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aEvMG58BimBA0eJ5GaIw,2026-06-30,FG100FTK23080008,10.171.8.3,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,53,,+0200,FSSO-DC,1782827004799001184,2389631738,1,traffic,Reserved,180,,,81,forward,accept,Fiorucci-FG-01,8.8.8.8,,wan1,snat,,VLAN410,102,,notice,policy,,189,,root,wan,unscanned,DNS,17,50136,0000000013,Navigazione_Fiorucci,15:43:25,United,ADMINISTRATOR,118,1,,2026-07-01T03:49:48,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,2.117.144.115,50136,,VMware,,Windows,,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aUvMG58BimBA0eJ5GaIw,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:d2:b0,+0200,FSSO-DC,1782827004799002844,2389653614,12,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.128,00:80:67:f9:d2:b0,VLAN30,noop,,Mac,540,,notice,policy,,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61589,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,392,8,0,2026-07-01T03:49:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fUvNG58BimBA0eJ5UaOo,2026-06-30,FG100FTK23080008,172.30.0.195,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782827004658996104,2389613012,53,traffic,Reserved,313,,,81,forward,close,Fiorucci-FG-01,136.243.39.44,,wan1,snat,,VLAN30,18980,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,50171,0000000013,Navigazione_Fiorucci,15:43:25,Germany,SALVATORE.PAGLIARO,9951,52,,2026-07-01T03:51:08,,,,,,,,,,,161,50:7b:9d:37:37:51,50:7b:9d:37:37:51,0,2.117.144.115,50171,351,,,Windows,,ITPOME-LT918.fioruccifood.it,10/11,kerberos,Salvatore.Pagliaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fkvNG58BimBA0eJ5UaOo,2026-06-30,FG100FTK23080008,172.30.16.65,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782827004798998004,2389631736,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,73,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,65081,0000000013,Fiorucci-MAC,15:43:25,Reserved,PAOLO,89,1,,2026-07-01T03:51:08,,,,,,,,,,,,6c:4b:90:ea:c5:00,6c:4b:90:ea:c5:00,0,,,,,,Windows,,ITPOME-WK202,10,,,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l0vNG58BimBA0eJ5eKOy,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,1c:e8:5d:71:50:c1,+0200,,1782827004799004324,2389631692,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.10,1c:e8:5d:71:50:c1,VLAN10,noop,,Mac,115,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,54321,0000000013,MAC-Fiorucci,15:43:25,Reserved,,115,1,0,2026-07-01T03:51:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mUvNG58BimBA0eJ5eKO_,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:c7:41,+0200,,1782827004799004784,2389631740,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.64,00:08:32:5d:c7:41,VLAN10,noop,,Mac,113,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,43401,0000000013,MAC-Fiorucci,15:43:25,Reserved,,125,1,0,2026-07-01T03:51:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0kvNG58BimBA0eJ5n6PG,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:c7:41,+0200,,1782827004799007564,2389631732,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.64,00:08:32:5d:c7:41,VLAN10,noop,,Mac,113,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,47337,0000000013,MAC-Fiorucci,15:43:25,Reserved,,125,1,0,2026-07-01T03:51:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00vNG58BimBA0eJ5n6PG,2026-06-30,FG100FTK23080008,172.30.0.144,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782827004638992684,2389643940,17,traffic,Reserved,81,,,81,forward,server-rst,Fiorucci-FG-01,74.178.35.144,,wan1,snat,,VLAN30,9886,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,60405,0000000013,Navigazione_Fiorucci,15:43:25,Ireland,DAVID.PICI,7336,22,,2026-07-01T03:51:28,,,,,,,,,,,,5c:51:4f:69:44:d4,5c:51:4f:69:44:d4,0,2.117.144.115,60405,,,,Windows,,ITPOME-LT107,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7EvNG58BimBA0eJ5xqPg,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:c7:41,+0200,,1782827004799007724,2389631712,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.64,00:08:32:5d:c7:41,VLAN10,noop,,Mac,112,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,51947,0000000013,MAC-Fiorucci,15:43:25,Reserved,,124,1,0,2026-07-01T03:51:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UvNG58BimBA0eJ5xqPg,2026-06-30,FG100FTK23080008,172.30.16.49,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782827004898991404,2389640212,12,traffic,Reserved,112,,,81,forward,close,Fiorucci-FG-01,51.116.246.104,,wan1,snat,,VALN80,2345,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,64985,0000000013,Navigazione_Fiorucci,15:43:25,Germany,SIMONETTA.COLUMBARIA,10074,13,,2026-07-01T03:51:38,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,2.117.144.115,64985,,,,Windows,,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BkvNG58BimBA0eJ57aTv,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:d2:8a,+0200,FSSO-DC,1782827004938994504,2389653592,6,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.136,00:80:67:f9:d2:8a,VLAN30,noop,,Mac,264,,notice,policy,,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61576,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,221,5,0,2026-07-01T03:51:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0vNG58BimBA0eJ57aTv,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4a:b8,+0200,FSSO-DC,1782827005008994224,2389653612,12,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.6,00:80:f4:e5:4a:b8,VLAN30,noop,,Mac,540,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61591,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,392,8,0,2026-07-01T03:51:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEvOG58BimBA0eJ5FaQA,2026-06-30,FG100FTK23080008,172.30.16.23,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782827005099006604,2389631428,,traffic,Reserved,,,,75,forward,dns,Fiorucci-FG-01,172.16.70.2,,Mac,,,VALN80,,,warning,policy,,188,,root,undefined,unscanned,DNS,17,59823,0000000011,Fiorucci-MAC,15:43:25,Reserved,COSTANZA.VECERA,,,,2026-07-01T03:51:58,low,5,262144,,,,,,,,,98:a4:4e:86:48:f8,98:a4:4e:86:48:f8,0,,,,,,Windows,,ITPOME-LT305,11,kerberos,Costanza.Vecera,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUvOG58BimBA0eJ5FaQA,2026-06-30,FG100FTK23080008,172.30.16.23,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782827005099010724,2389631428,5,traffic,Reserved,183,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,729,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,59823,0000000013,Fiorucci-MAC,15:43:25,Reserved,COSTANZA.VECERA,875,5,,2026-07-01T03:51:58,,,,,,,,,,,,98:a4:4e:86:48:f8,98:a4:4e:86:48:f8,0,,,,,,Windows,,ITPOME-LT305,11,kerberos,Costanza.Vecera,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q0vOG58BimBA0eJ5PKQC,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:ba:28,+0200,FSSO-DC,1782827005158997564,2389653620,6,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.1,00:80:67:f9:ba:28,VLAN30,noop,Industry,Mac,264,Industrial,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,61592,0000000013,MAC-Fiorucci,15:43:25,Reserved,ADM_BOSI,221,5,0,2026-07-01T03:52:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jUu-G58BimBA0eJ5D5c1,2026-06-30,FG100FTK23080008,172.30.16.78,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782826024968993264,2389497336,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,81,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,54908,0000000013,Fiorucci-MAC,15:27:05,Reserved,ARNALDO.DONATI,202,1,,2026-07-01T03:34:28,,,,,,,,,,,,8c:16:45:90:df:d8,8c:16:45:90:df:d8,0,,,,,,Windows,,ITPOME-LT928,10/11,kerberos,Arnaldo.Donati,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jku-G58BimBA0eJ5D5c1,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,10004,,+0200,,1782826024978687364,2389521648,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/10004,17,10004,0001000014,,15:27:05,Reserved,,0,0,,2026-07-01T03:34:28,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/10004,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ku-G58BimBA0eJ5NpdF,2026-06-30,FG100FTK23080008,172.30.16.99,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782826024978997084,2389497348,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,66,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,63846,0000000013,Fiorucci-MAC,15:27:05,Reserved,ANDREA.FRATTUCCI,227,1,,2026-07-01T03:34:38,,,,,,,,,,,,6c:4b:90:ea:c4:f3,6c:4b:90:ea:c4:f3,0,,,,,,Windows,,ITPOME-WK176,10,,,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20u-G58BimBA0eJ5NpdF,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782826024989594184,2389521656,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.16.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,54658,0001000014,,15:27:05,Reserved,,0,0,,2026-07-01T03:34:38,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9Eu-G58BimBA0eJ5XZdY,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782826024989637844,2389521660,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,54660,0001000014,,15:27:05,Reserved,,0,0,,2026-07-01T03:34:48,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
